[00:00:00] 欢迎收听古爱,我是孟公
[00:46:40] 半夜会跳起来
[00:46:41] 就要把事情做好
[00:46:42] 我今天就不睡觉
[00:46:42] 或什么的
[00:46:43] 可是我太chill
[00:46:44] 我就没有办法把事情做好
[00:46:45] 所以被我老婆
[00:46:45] 循化之后
[00:46:46] 有好有坏
[00:46:47] 好的话就是
[00:46:48] 当然
[00:46:49] 现在更加的可以社会化
[00:46:50] 但同时干
[00:46:51] 我又不需要出去社会化
[00:46:52] 所以我也不知道
[00:46:53] 到底可以干嘛
[00:46:53] 反正就这样吧
[00:46:54] 只能够说
[00:46:55] 你要选到对的阶段
[00:46:56] 我觉得对
[00:46:57] 现在这个阶段
[00:46:57] 可能是比较好一点
[00:46:58] 下面一位
[00:46:59] Dank
[00:46:59] 梦工宝贝
[00:47:00] 好想跟你洗大的
[00:47:01] 爱宁为爱宁不想
[00:47:02] 下面一位
[00:47:02] Teddy John
[00:47:03] 不要念我的名字
[00:47:04] 来不及了
[00:47:05] 第一次留言
[00:47:05] 感谢主持人物诗的分享
[00:47:07] 没有什么想问的
[00:47:08] 只是想要跟前几集
[00:47:09] 卖在低点的元大弟兄说
[00:47:11] 你不孤单
[00:47:12] 我也是腰斩
[00:47:13] 认赔后隔一两个月喷出
[00:47:14] 不知道为什么
[00:47:15] 有这种神奇的魔力
[00:47:16] 所以号召各位
[00:47:17] 古海明灯
[00:47:22] 原大
[00:47:22] 故意写原大
[00:47:23] 其实原态了
[00:47:24] 其实他在
[00:47:26] 我也不确定是公布钱
[00:47:28] 还公布后
[00:47:29] 反正就有朋友
[00:47:29] 就自己跟我讲说
[00:47:30] 他今年跟明年是
[00:47:31] 估多少钱
[00:47:32] 他觉得可以搞
[00:47:32] 我就说
[00:47:33] 可是这样看起来
[00:47:34] 他的EPS成长率
[00:47:35] 只有十几%
[00:47:36] 这有什么好搞的
[00:47:37] 像EPS成长率
[00:47:37] 三五十%的一大堆
[00:47:38] 他说你说这有道理
[00:47:40] 所以他好像后来
[00:47:41] 他也没有搞
[00:47:41] 所以我们都没有搞
[00:47:42] 然后后来就
[00:47:43] 好几根
[00:47:44] surprise
[00:47:44] 那一样
[00:47:46] 反正就是说
[00:47:47] 市场的选择很多
[00:47:47] 你不可能每个都会吃到
[00:47:49] 那也恭喜
[00:47:50] 之前不是QA
[00:47:51] 有一个跑来讲什么
[00:47:52] 炎华跟元太的
[00:47:53] 你报到现在你就赢
[00:47:55] 你真的就赢马
[00:47:55] 那真的就是说
[00:47:57] 各种奇怪的标的
[00:47:58] 都有可能会有人
[00:47:59] 在上面赚到钱
[00:48:00] 有时候那种题材
[00:48:00] 就是这样轮来轮去
[00:48:01] 前面被大家笑的东西
[00:48:03] 后面搞不好
[00:48:03] 就sexy bag
[00:48:04] 所以重点是
[00:48:05] 要有高丸跟抑制
[00:48:07] 可以扛住这些波动
[00:48:09] 那是不容易的事情
[00:48:09] 下面一位王
[00:48:10] 孟大
[00:48:11] 您好小弟
[00:48:12] 因为近期准备
[00:48:13] 跟女友同居
[00:48:14] 找了很久的房子
[00:48:15] 没有符合我们的需求
[00:48:16] 上星期天看到一间
[00:48:17] 完全符合我们的房子
[00:48:18] 但我们真的是第二顺位
[00:48:20] 那希望在那边借林口
[00:48:22] 谢梦公
[00:48:22] and观音躲来的力量
[00:48:23] 如果成功的租到
[00:48:25] 小弟愿意捐半个月的薪水
[00:48:26] 给慈善机构
[00:48:27] 谢谢梦公去搞
[00:48:28] 祝你成功租到
[00:48:30] 你的梦想房子
[00:48:30] 下面一位
[00:48:31] 收咪咪
[00:48:31] 发瑞瑞
[00:48:32] 梦公去搞
[00:48:32] 母亲节去哪吃饭
[00:48:33] 那另外想问高通这间公司
[00:48:35] 到底有没有料
[00:48:36] 看他这几年都在喊
[00:48:37] AIPC Cloud
[00:48:38] 那最近还接到ASIC的单
[00:48:39] 但看起来还是没有什么东西
[00:48:41] 高通是最近市场上
[00:48:43] 也有很屌的东西
[00:48:43] 屌喷
[00:48:44] 屌炸喷
[00:48:45] 那之前那时候跟大家聊高通
[00:48:48] 上一次聊到是在讲到说
[00:48:49] 反正就是身边有些朋友
[00:48:51] 因为那时候大家都
[00:48:52] 很喜欢联发科
[00:48:53] 那甚至有些人讲说
[00:48:54] 说不定可以去
[00:48:55] 拿那个高通当hedge
[00:48:57] 就是hedge下档这样
[00:48:58] 就没想到高通也射出去
[00:49:00] 所以这时候你就要看说
[00:49:01] 发哥跑赢高通多少
[00:49:02] 如果你真的做这个策略的话
[00:49:04] 那就是你搞不好
[00:49:05] 就会被稀释掉不少
[00:49:06] 因为后来高通也射出去
[00:49:07] 那我记得好像是
[00:49:08] 我看身边朋友
[00:49:09] 有在买他的在讲说
[00:49:10] 他是在电话会议
[00:49:11] 还是在哪里讲说什么
[00:49:12] 他现在有在做一些
[00:49:13] custom的光通晶片
[00:49:14] 还是什么吧
[00:49:15] 好像是在讲这一段
[00:49:16] 但你看反正就是一个
[00:49:17] 上涨各自表述
[00:49:19] 大家用自己的方式去解释
[00:49:21] 我觉得这一定不是什么AIPC
[00:49:22] 这应该也不是什么cloud
[00:49:24] 这应该还是偏像是
[00:49:25] AI infrastructure的一个故事
[00:49:26] 才有办法把它带成这样子
[00:49:28] 或是说你讲的ASIC之类的
[00:49:29] 那前面的应该无关
[00:49:31] 因为前面的高通的AIPC
[00:49:33] 刚出的时候
[00:49:33] 不是说我就去买
[00:49:34] 我就去抬
[00:49:34] 我不是跟他想说
[00:49:36] 跟垃圾没有两样
[00:49:37] 没有恶意
[00:49:37] 可是真的超烂的
[00:49:38] 那时候AIPC买回来
[00:49:40] 你知道最主要的一个诉求是什么
[00:49:41] 就是说卖电脑的就跟你讲说
[00:49:43] 你看你可以用小画家去画东西
[00:49:45] 你现在回头看
[00:49:45] 那才两年前的事情
[00:49:47] 看超过白痴的
[00:49:48] 小画家画上他妈什么垃圾
[00:49:49] 那时候自己用一用
[00:49:51] 你想要骗自己说
[00:49:52] 这是一个新的时代
[00:49:53] 可是都没有办法
[00:49:54] 后来就直接送人了
[00:49:55] 对那可能是喷其他故事
[00:49:56] 好那拜拜
